training_regime,training_seed,scenario,test_seed,snr_db,method,estimator,equalizer,frames,bit_errors,total_bits,ber,symbol_errors,total_symbols,ser,evm_rms,evm_db,channel_mse,channel_nmse,pilot_nmse,data_nmse,deep_fade_nmse,estimator_time_ms
baseline,0,unseen_10tap_steep_exponential,8201,20.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,60,1623,161520,0.010048291233283805,1322,40380,0.03273897969291729,0.21209918614139142,-13.469219958757012,0.001199424536510681,0.001199424554943107,0.0008356460573850199,0.0008354899468637693,0.005043575599362763,0.01231999679779013
baseline,0,unseen_10tap_steep_exponential,8201,20.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,60,1623,161520,0.010048291233283805,1322,40380,0.03273897969291729,0.2120991865869903,-13.46921994050884,0.001199424536510681,0.001199424554943107,0.0008356460573850199,0.0008354899468637693,0.005043575599362763,0.01231999679779013
baseline,0,unseen_10tap_steep_exponential,8201,20.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,60,1648,161520,0.01020307082714215,1343,40380,0.03325903912828133,0.2143289810422146,-13.378382014932873,0.0018155877575433503,0.001815587785677053,0.000991615357149082,0.0009974131603181983,0.00670738933646741,0.00797500106273219
baseline,0,unseen_10tap_steep_exponential,8201,20.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,60,1648,161520,0.01020307082714215,1343,40380,0.03325903912828133,0.21432898366043265,-13.378381908827048,0.0018155877575433503,0.001815587785677053,0.000991615357149082,0.0009974131603181983,0.00670738933646741,0.00797500106273219
baseline,0,unseen_10tap_steep_exponential,8201,20.0,LMMSE-sample-100+ZF,LMMSE-sample-100,ZF,60,2077,161520,0.012859088657751361,1702,40380,0.04214957899950471,0.22906949948199146,-12.800654662173717,0.003889780060853809,0.00388978011906147,0.003394421946723014,0.0035791818362971147,0.02411227730723719,0.007203334826044738
baseline,0,unseen_10tap_steep_exponential,8201,20.0,LMMSE-sample-100+MMSE,LMMSE-sample-100,MMSE,60,2077,161520,0.012859088657751361,1702,40380,0.04214957899950471,0.22906950180279487,-12.800654574173166,0.003889780060853809,0.00388978011906147,0.003394421946723014,0.0035791818362971147,0.02411227730723719,0.007203334826044738
baseline,0,unseen_10tap_steep_exponential,8201,20.0,LMMSE-sample-1000+ZF,LMMSE-sample-1000,ZF,60,2076,161520,0.012852897473997028,1704,40380,0.04219910846953938,0.22944442026160286,-12.786449984408094,0.003764862074361493,0.003764862132569154,0.0033999504754319786,0.0035872464262259505,0.02417383112479001,0.006871666118968278
baseline,0,unseen_10tap_steep_exponential,8201,20.0,LMMSE-sample-1000+MMSE,LMMSE-sample-1000,MMSE,60,2076,161520,0.012852897473997028,1704,40380,0.04219910846953938,0.229444415782048,-12.786450153986939,0.003764862074361493,0.003764862132569154,0.0033999504754319786,0.0035872464262259505,0.02417383112479001,0.006871666118968278
baseline,0,unseen_10tap_steep_exponential,8201,20.0,LMMSE-sample-10000+ZF,LMMSE-sample-10000,ZF,60,2075,161520,0.012846706290242694,1702,40380,0.04214957899950471,0.229245884422487,-12.793969046737688,0.003786584680589537,0.003786584738797198,0.003403375355992466,0.003591166304734846,0.024141678547797103,0.0069333337402592106
baseline,0,unseen_10tap_steep_exponential,8201,20.0,LMMSE-sample-10000+MMSE,LMMSE-sample-10000,MMSE,60,2075,161520,0.012846706290242694,1702,40380,0.04214957899950471,0.2292458887513201,-12.793968882722677,0.003786584680589537,0.003786584738797198,0.003403375355992466,0.003591166304734846,0.024141678547797103,0.0069333337402592106
baseline,0,unseen_10tap_steep_exponential,8201,20.0,PerfectCSI+ZF,PerfectCSI,ZF,60,1495,161520,0.009255819712729074,1208,40380,0.02991579990094106,0.20275147706668595,-13.86071946444962,0.0,0.0,0.0,0.0,0.0,0.0015816646434056263
baseline,0,unseen_10tap_steep_exponential,8201,20.0,PerfectCSI+MMSE,PerfectCSI,MMSE,60,1495,161520,0.009255819712729074,1208,40380,0.02991579990094106,0.2027514793099986,-13.860719368345926,0.0,0.0,0.0,0.0,0.0,0.0015816646434056263
baseline,0,unseen_10tap_steep_exponential,8201,30.0,LS-linear+ZF,LS-linear,ZF,60,11897,161520,0.07365651312530956,9222,40380,0.22838038632986626,1.1756762848035855,1.4057551579875114,0.11985363784867029,0.11985364017697672,0.0008648568851640448,0.10112173611608645,0.5043447254846494,0.20198000129312277
baseline,0,unseen_10tap_steep_exponential,8201,30.0,LS-linear+MMSE,LS-linear,MMSE,60,11897,161520,0.07365651312530956,9222,40380,0.22838038632986626,1.1756763255581966,1.4057554590823382,0.11985363784867029,0.11985364017697672,0.0008648568851640448,0.10112173611608645,0.5043447254846494,0.20198000129312277
baseline,0,unseen_10tap_steep_exponential,8201,30.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,60,210,161520,0.001300148588410104,188,40380,0.004655770183259039,0.07458764837556721,-22.54666170429065,0.013869686886512985,0.013869687107702096,0.0004884292056279567,0.0005462912226600262,0.003185615479014814,0.03227333315104867
baseline,0,unseen_10tap_steep_exponential,8201,30.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,60,210,161520,0.001300148588410104,188,40380,0.004655770183259039,0.07458764719296729,-22.546661842006912,0.013869686886512985,0.013869687107702096,0.0004884292056279567,0.0005462912226600262,0.003185615479014814,0.03227333315104867
baseline,0,unseen_10tap_steep_exponential,8201,30.0,Frame-LS-cubic+ZF,Frame-LS-cubic,ZF,60,210,161520,0.001300148588410104,188,40380,0.004655770183259039,0.07458764837556721,-22.54666170429065,0.004574279571534135,0.004574279639443072,0.0004884292056279567,0.0005462912226600262,0.003185615479014814,0.32985666427218047
baseline,0,unseen_10tap_steep_exponential,8201,30.0,Frame-LS-cubic+MMSE,Frame-LS-cubic,MMSE,60,210,161520,0.001300148588410104,188,40380,0.004655770183259039,0.07458764719296729,-22.546661842006912,0.004574279571534135,0.004574279639443072,0.0004884292056279567,0.0005462912226600262,0.003185615479014814,0.32985666427218047
baseline,0,unseen_10tap_steep_exponential,8201,30.0,DFT-LS+ZF,DFT-LS,ZF,60,387,161520,0.002395988112927192,348,40380,0.00861812778603269,0.09624405412589884,-20.33252182653479,0.009721066994825379,0.009721067177209382,0.0022351691436294156,0.002093149888969492,0.011617791597867229,0.027739999738211434
baseline,0,unseen_10tap_steep_exponential,8201,30.0,DFT-LS+MMSE,DFT-LS,MMSE,60,387,161520,0.002395988112927192,348,40380,0.00861812778603269,0.09624405345380135,-20.332521887190637,0.009721066994825379,0.009721067177209382,0.0022351691436294156,0.002093149888969492,0.011617791597867229,0.027739999738211434
baseline,0,unseen_10tap_steep_exponential,8201,30.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,60,141,161520,0.0008729569093610699,123,40380,0.0030460624071322437,0.06213547383336057,-24.13320770935433,0.00013425429636602834,0.00013425429715425708,8.933574026741553e-05,8.89822980146467e-05,0.0005105858593500064,0.011136666095505158
baseline,0,unseen_10tap_steep_exponential,8201,30.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,60,141,161520,0.0008729569093610699,123,40380,0.0030460624071322437,0.06213547467328893,-24.133207591941126,0.00013425429636602834,0.00013425429715425708,8.933574026741553e-05,8.89822980146467e-05,0.0005105858593500064,0.011136666095505158
baseline,0,unseen_10tap_steep_exponential,8201,30.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,60,139,161520,0.0008605745418524022,123,40380,0.0030460624071322437,0.06199172410620068,-24.153325698715676,0.0002380253556111711,0.00023802535821838925,0.0001098334027119563,0.00011106539229028082,0.000595291663921671,0.007526669166206072
baseline,0,unseen_10tap_steep_exponential,8201,30.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,60,139,161520,0.0008605745418524022,123,40380,0.0030460624071322437,0.061991724141772904,-24.15332569373152,0.0002380253556111711,0.00023802535821838925,0.0001098334027119563,0.00011106539229028082,0.000595291663921671,0.007526669166206072
baseline,0,unseen_10tap_steep_exponential,8201,30.0,LMMSE-sample-100+ZF,LMMSE-sample-100,ZF,60,208,161520,0.0012877662209014363,184,40380,0.004556711243189698,0.07390733326865835,-22.6262493538611,0.0007052928442135454,0.000705292851489503,0.0004683703247186107,0.0005208419597086807,0.003039533217088319,0.006929999896480392
baseline,0,unseen_10tap_steep_exponential,8201,30.0,LMMSE-sample-100+MMSE,LMMSE-sample-100,MMSE,60,208,161520,0.0012877662209014363,184,40380,0.004556711243189698,0.07390733395491264,-22.62624927320971,0.0007052928442135454,0.000705292851489503,0.0004683703247186107,0.0005208419597086807,0.003039533217088319,0.006929999896480392
baseline,0,unseen_10tap_steep_exponential,8201,30.0,LMMSE-sample-1000+ZF,LMMSE-sample-1000,ZF,60,206,161520,0.0012753838533927687,182,40380,0.004507181773155027,0.07390984451883649,-22.62595422656629,0.0006287390414703016,0.0006287390482611954,0.00046857104365093013,0.0005211152970635642,0.0030400233479061472,0.007268333380731444
baseline,0,unseen_10tap_steep_exponential,8201,30.0,LMMSE-sample-1000+MMSE,LMMSE-sample-1000,MMSE,60,206,161520,0.0012753838533927687,182,40380,0.004507181773155027,0.07390984424036595,-22.625954259292165,0.0006287390414703016,0.0006287390482611954,0.00046857104365093013,0.0005211152970635642,0.0030400233479061472,0.007268333380731444
baseline,0,unseen_10tap_steep_exponential,8201,30.0,LMMSE-sample-10000+ZF,LMMSE-sample-10000,ZF,60,206,161520,0.0012753838533927687,183,40380,0.004531946508172363,0.07391550256498458,-22.625289318072547,0.0006294167702435516,0.0006294167765493815,0.00046866124951823923,0.0005212147409717242,0.003040564979892224,0.0067883306959023075
baseline,0,unseen_10tap_steep_exponential,8201,30.0,LMMSE-sample-10000+MMSE,LMMSE-sample-10000,MMSE,60,206,161520,0.0012753838533927687,183,40380,0.004531946508172363,0.07391550338044302,-22.625289222247154,0.0006294167702435516,0.0006294167765493815,0.00046866124951823923,0.0005212147409717242,0.003040564979892224,0.0067883306959023075
baseline,0,unseen_10tap_steep_exponential,8201,30.0,PerfectCSI+ZF,PerfectCSI,ZF,60,131,161520,0.0008110450718177316,112,40380,0.0027736503219415553,0.06074127784664927,-24.33032151674133,0.0,0.0,0.0,0.0,0.0,0.0014900030995098252
baseline,0,unseen_10tap_steep_exponential,8201,30.0,PerfectCSI+MMSE,PerfectCSI,MMSE,60,131,161520,0.0008110450718177316,112,40380,0.0027736503219415553,0.060741277253675244,-24.33032160153551,0.0,0.0,0.0,0.0,0.0,0.0014900030995098252
baseline,0,unseen_10tap_steep_exponential,8301,10.0,LS-linear+ZF,LS-linear,ZF,60,27196,161520,0.16837543338286282,19972,40380,0.4946012877662209,1.5385035629486608,3.741970126939625,0.1847245279699564,0.1847245303293069,0.08587366665403048,0.1591766635576884,1.4686351500451564,0.27652166415161145
baseline,0,unseen_10tap_steep_exponential,8301,10.0,LS-linear+MMSE,LS-linear,MMSE,60,27196,161520,0.16837543338286282,19972,40380,0.4946012877662209,1.538503593969203,3.7419703020714943,0.1847245279699564,0.1847245303293069,0.08587366665403048,0.1591766635576884,1.4686351500451564,0.27652166415161145
baseline,0,unseen_10tap_steep_exponential,8301,10.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,60,20045,161520,0.1241022783556216,15520,40380,0.3843486874690441,0.8392585976661594,-1.522084019773692,0.06344806837538879,0.06344806930671136,0.04885937130699555,0.05322424191981554,0.7530894463260969,0.05386166837221632
baseline,0,unseen_10tap_steep_exponential,8301,10.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,60,20045,161520,0.1241022783556216,15520,40380,0.3843486874690441,0.8392585936203625,-1.5220840616455844,0.06344806837538879,0.06344806930671136,0.04885937130699555,0.05322424191981554,0.7530894463260969,0.05386166837221632
baseline,0,unseen_10tap_steep_exponential,8301,10.0,Frame-LS-cubic+ZF,Frame-LS-cubic,ZF,60,20045,161520,0.1241022783556216,15520,40380,0.3843486874690441,0.8392585976661594,-1.522084019773692,0.11848216795672974,0.11848217000563939,0.04885937130699555,0.05322424191981554,0.7530894463260969,0.46415333345066756
baseline,0,unseen_10tap_steep_exponential,8301,10.0,Frame-LS-cubic+MMSE,Frame-LS-cubic,MMSE,60,20045,161520,0.1241022783556216,15520,40380,0.3843486874690441,0.8392585936203625,-1.5220840616455844,0.11848216795672974,0.11848217000563939,0.04885937130699555,0.05322424191981554,0.7530894463260969,0.46415333345066756
baseline,0,unseen_10tap_steep_exponential,8301,10.0,DFT-LS+ZF,DFT-LS,ZF,60,15815,161520,0.0979135710747895,12349,40380,0.3058197127290738,0.7585833376396837,-2.3999340170203283,0.020759334547134738,0.02075933476444334,0.011524386936798692,0.011468532440873484,0.17069021874728302,0.044955001309669264
baseline,0,unseen_10tap_steep_exponential,8301,10.0,DFT-LS+MMSE,DFT-LS,MMSE,60,15815,161520,0.0979135710747895,12349,40380,0.3058197127290738,0.7585833361476613,-2.399934034104202,0.020759334547134738,0.02075933476444334,0.011524386936798692,0.011468532440873484,0.17069021874728302,0.044955001309669264
baseline,0,unseen_10tap_steep_exponential,8301,10.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,60,15430,161520,0.09552996532937097,12037,40380,0.2980931154036652,0.7551832350020375,-2.4389531980059402,0.009924271683363866,0.009924271807540208,0.007576782384421677,0.007602837126857291,0.10511598309191565,0.01857333166602378
baseline,0,unseen_10tap_steep_exponential,8301,10.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,60,15430,161520,0.09552996532937097,12037,40380,0.2980931154036652,0.7551832155184178,-2.4389534221006564,0.009924271683363866,0.009924271807540208,0.007576782384421677,0.007602837126857291,0.10511598309191565,0.01857333166602378
baseline,0,unseen_10tap_steep_exponential,8301,10.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,60,15639,161520,0.09682392273402675,12192,40380,0.30193164933135214,1.2744668785504492,2.1065710660204213,0.013378712705646952,0.013378712868628403,0.009577562054619192,0.00963039482012391,0.15663622034868846,0.012046668174055716
baseline,0,unseen_10tap_steep_exponential,8301,10.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,60,15639,161520,0.09682392273402675,12192,40380,0.30193164933135214,1.2744669586992947,2.1065716122598075,0.013378712705646952,0.013378712868628403,0.009577562054619192,0.00963039482012391,0.15663622034868846,0.012046668174055716
baseline,0,unseen_10tap_steep_exponential,8301,10.0,LMMSE-sample-100+ZF,LMMSE-sample-100,ZF,60,16053,161520,0.09938707280832094,12509,40380,0.30978207033184746,0.7264909149907174,-2.775396246564058,0.016136279345179597,0.01613627957801024,0.01289658791696032,0.01288013964270552,0.21851805158269902,0.01091333154666548
baseline,0,unseen_10tap_steep_exponential,8301,10.0,LMMSE-sample-100+MMSE,LMMSE-sample-100,MMSE,60,16053,161520,0.09938707280832094,12509,40380,0.30978207033184746,0.7264909022676076,-2.775396398680934,0.016136279345179597,0.01613627957801024,0.01289658791696032,0.01288013964270552,0.21851805158269902,0.01091333154666548
baseline,0,unseen_10tap_steep_exponential,8301,10.0,LMMSE-sample-1000+ZF,LMMSE-sample-1000,ZF,60,16066,161520,0.09946755819712728,12516,40380,0.3099554234769688,0.7334569110868994,-2.692507897541745,0.01587754172893862,0.015877541930725176,0.013012512509400645,0.012994767352938651,0.21341553833335639,0.012253334959192822
baseline,0,unseen_10tap_steep_exponential,8301,10.0,LMMSE-sample-1000+MMSE,LMMSE-sample-1000,MMSE,60,16066,161520,0.09946755819712728,12516,40380,0.3099554234769688,0.7334569279327935,-2.692507698045942,0.01587754172893862,0.015877541930725176,0.013012512509400645,0.012994767352938651,0.21341553833335639,0.012253334959192822
baseline,0,unseen_10tap_steep_exponential,8301,10.0,LMMSE-sample-10000+ZF,LMMSE-sample-10000,ZF,60,16081,161520,0.09956042595344229,12530,40380,0.3103021297672115,0.731640184962527,-2.714048982769764,0.015979183853293458,0.01597918407060206,0.013041676782692472,0.013024417838702599,0.21450574415115017,0.010496667528059334
baseline,0,unseen_10tap_steep_exponential,8301,10.0,LMMSE-sample-10000+MMSE,LMMSE-sample-10000,MMSE,60,16081,161520,0.09956042595344229,12530,40380,0.3103021297672115,0.7316401843179574,-2.714048990421969,0.015979183853293458,0.01597918407060206,0.013041676782692472,0.013024417838702599,0.21450574415115017,0.010496667528059334
baseline,0,unseen_10tap_steep_exponential,8301,10.0,PerfectCSI+ZF,PerfectCSI,ZF,60,14582,161520,0.09027984150569589,11393,40380,0.28214462605250124,1.3105162980046319,2.3488485268574903,0.0,0.0,0.0,0.0,0.0,0.002365000545978546
baseline,0,unseen_10tap_steep_exponential,8301,10.0,PerfectCSI+MMSE,PerfectCSI,MMSE,60,14582,161520,0.09027984150569589,11393,40380,0.28214462605250124,1.3105163318667858,2.348848751290356,0.0,0.0,0.0,0.0,0.0,0.002365000545978546
baseline,0,unseen_10tap_steep_exponential,8301,20.0,LS-linear+ZF,LS-linear,ZF,60,13695,161520,0.08478826151560179,10412,40380,0.2578504210004953,0.8686375806669341,-1.2232277057107985,0.12868786382799347,0.12868786538019777,0.008365629310719668,0.10788105418905616,0.5372446505973737,0.20678500053084767
baseline,0,unseen_10tap_steep_exponential,8301,20.0,LS-linear+MMSE,LS-linear,MMSE,60,13695,161520,0.08478826151560179,10412,40380,0.2578504210004953,0.8686375867593489,-1.2232276447900607,0.12868786382799347,0.12868786538019777,0.008365629310719668,0.10788105418905616,0.5372446505973737,0.20678500053084767
baseline,0,unseen_10tap_steep_exponential,8301,20.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,60,2441,161520,0.015112679544328876,2047,40380,0.05069341258048539,0.2520408615594368,-11.970580889829716,0.016213820734992623,0.016213820960062245,0.004673734889365733,0.005141858550875137,0.032737620454281566,0.03390000153255338
baseline,0,unseen_10tap_steep_exponential,8301,20.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,60,2441,161520,0.015112679544328876,2047,40380,0.05069341258048539,0.2520408597784417,-11.970580951206776,0.016213820734992623,0.016213820960062245,0.004673734889365733,0.005141858550875137,0.032737620454281566,0.03390000153255338
baseline,0,unseen_10tap_steep_exponential,8301,20.0,Frame-LS-cubic+ZF,Frame-LS-cubic,ZF,60,2441,161520,0.015112679544328876,2047,40380,0.05069341258048539,0.2520408615594368,-11.970580889829716,0.011895038660926123,0.011895038823907574,0.004673734889365733,0.005141858550875137,0.032737620454281566,0.35829832680368173
baseline,0,unseen_10tap_steep_exponential,8301,20.0,Frame-LS-cubic+MMSE,Frame-LS-cubic,MMSE,60,2441,161520,0.015112679544328876,2047,40380,0.05069341258048539,0.2520408597784417,-11.970580951206776,0.011895038660926123,0.011895038823907574,0.004673734889365733,0.005141858550875137,0.032737620454281566,0.35829832680368173
